net_a,net_b,panels_a,panels_b,cm_f,cm_pf,assemble_ms,solve_ms
/OUTA3,Net-(C8102-Pad1),1,1,5.94608e-16,0.000594608,0.008,0.0015
/OUTA3,Net-(C8112-Pad1),1,1,5.1396e-16,0.00051396,0.0095,0.0017
/OUTA3,Net-(C812-Pad1),1,1,5.47665e-16,0.000547665,0.008,0.0021
/OUTA3,Net-(C8122-Pad1),1,1,4.70336e-16,0.000470336,0.0056,0.0011
/OUTA3,Net-(C8132-Pad1),1,1,2.8882e-16,0.00028882,0.0086,0.002
/OUTA3,Net-(C8142-Pad1),1,1,3.27638e-16,0.000327638,0.0085,0.0033
/OUTA3,Net-(C8152-Pad1),1,1,3.29859e-16,0.000329859,0.0043,0.0018
/OUTA3,Net-(C8162-Pad1),1,1,3.21081e-16,0.000321081,0.0047,0.0008
/OUTA3,Net-(C822-Pad1),1,1,1.21179e-15,0.00121179,0.008,0.0008
/OUTA3,Net-(C832-Pad1),1,1,4.03724e-15,0.00403724,0.0084,0.0013
/OUTA3,Net-(C842-Pad1),1,1,1.32366e-15,0.00132366,0.0044,0.0008
/OUTA3,Net-(C852-Pad1),1,1,4.04216e-16,0.000404216,0.0075,0.0005
/OUTA3,Net-(C862-Pad1),1,1,6.2103e-16,0.00062103,0.0068,0.0009
/OUTA3,Net-(C872-Pad1),1,1,1.04983e-15,0.00104983,0.0076,0.0006
/OUTA3,Net-(C882-Pad1),1,1,7.90077e-16,0.000790077,0.0066,0.0006
/OUTA3,Net-(C892-Pad1),1,1,3.30318e-16,0.000330318,0.0066,0.0006
/OUTA3,Net-(D101-B),1,2,1.44907e-15,0.00144907,0.0074,0.0011
/OUTA3,Net-(D101-G),1,2,1.65678e-15,0.00165678,0.0074,0.0006
/OUTA3,Net-(D101-R),1,2,1.67688e-15,0.00167688,0.0084,0.0007
/OUTA3,Net-(JP111-A),1,6,1.54309e-15,0.00154309,0.0078,0.0021
/OUTA3,Net-(U111-REF),1,9,1.28541e-15,0.00128541,0.0069,0.0042
/OUTA3,Net-(U121-ANT),1,2,1.53318e-15,0.00153318,0.0063,0.0009
/OUTA3,Net-(U31-SW),1,10,6.24627e-16,0.000624627,0.0076,0.0029
/OUTA3,Net-(U31-VOS),1,13,8.4342e-16,0.00084342,0.0069,0.0051
/OUTA3,Net-(U31-VSET),1,1,3.96698e-16,0.000396698,0.0073,0.0009
/OUTA3,Net-(U41-IN+),1,4,9.32677e-16,0.000932677,0.0074,0.0015
/OUTA3,Net-(U41-IN-),1,5,1.24898e-15,0.00124898,0.0077,0.0015
/OUTA3,Net-(U93-D),1,10,4.72137e-16,0.000472137,0.0075,0.0036
/OUTA3,OBJ-1,1,3,1.85188e-15,0.00185188,0.0097,0.0011
/OUTA3,OBJ-2,1,1,3.94304e-16,0.000394304,0.0052,0.0008
/OUTA3,OBJ-3,1,1,3.86075e-16,0.000386075,0.0052,0.0006
/OUTA3,OBJ-4,1,12,4.18834e-15,0.00418834,0.0051,0.0051
/OUTA3,OBJ-5,1,8,6.58874e-16,0.000658874,0.0108,0.0064
/OUTA3,unconnected-(H61-Pad6),1,3,3.67865e-15,0.00367865,0.0058,0.0011
/OUTA3,unconnected-(H61-Pad7),1,3,3.01914e-15,0.00301914,0.0098,0.0012
/OUTA3,unconnected-(H61-Pad8),1,3,3.34245e-15,0.00334245,0.0084,0.0008
/OUTA3,unconnected-(J51-SBU1-PadA8),1,2,8.73067e-16,0.000873067,0.0044,0.0012
/OUTA3,unconnected-(J51-SBU2-PadB8),1,2,9.74297e-16,0.000974297,0.004,0.0006
/OUTA3,unconnected-(SW11-C-Pad1),1,2,3.95341e-16,0.000395341,0.006,0.0013
/OUTA3,unconnected-(U121-DCC-PadB3),1,1,4.739e-16,0.0004739,0.0046,0.0009
/OUTA3,unconnected-(U121-DCCH-PadAB2),1,1,6.42699e-16,0.000642699,0.0057,0.0019
/OUTA3,unconnected-(U121-DEC2-PadA18),1,1,4.3069e-16,0.00043069,0.005,0.001
/OUTA4,/OUTA5,1,1,3.17483e-16,0.000317483,0.0039,0.0005
/OUTA4,/OUTA6,1,1,4.49077e-16,0.000449077,0.0068,0.0008
/OUTA4,/OUTA7,1,1,7.08391e-16,0.000708391,0.0078,0.0008
/OUTA4,/OUTA8,1,1,1.0018e-15,0.0010018,0.0053,0.0008
/OUTA4,/OUTA9,1,1,2.78414e-16,0.000278414,0.0109,0.0007
/OUTA4,/P0.00{slash}XL1,1,10,1.39382e-14,0.0139382,0.0069,0.003
/OUTA4,/P0.01{slash}XL2,1,3,3.93446e-15,0.00393446,0.0074,0.0009
/OUTA4,/P0.02{slash}AIN0,1,1,6.46757e-16,0.000646757,0.0076,0.0008
/OUTA4,/P0.03{slash}AIN1,1,1,6.22131e-16,0.000622131,0.008,0.0008
/OUTA4,/P0.04,1,11,6.12216e-15,0.00612216,0.009,0.0043
/OUTA4,/P0.05,1,7,1.71299e-15,0.00171299,0.0043,0.0024
/OUTA4,/P0.06,1,1,1.17777e-15,0.00117777,0.0036,0.0007
/OUTA4,/P0.07,1,11,1.422e-14,0.01422,0.0073,0.0033
/OUTA4,/P0.08,1,1,5.74496e-16,0.000574496,0.0103,0.0008
/OUTA4,/P0.09{slash}NFC1,1,1,4.88861e-16,0.000488861,0.0058,0.0006
/OUTA4,/P0.10{slash}NFC2,1,1,4.99299e-16,0.000499299,0.0071,0.0006
/OUTA4,/P0.11,1,1,5.44244e-16,0.000544244,0.0035,0.0008
/OUTA4,/P0.12,1,1,5.41785e-16,0.000541785,0.0099,0.0008
/OUTA4,/P0.14,1,1,4.78773e-16,0.000478773,0.0044,0.0008
/OUTA4,/P0.16,1,1,4.73729e-16,0.000473729,0.0045,0.0009
/OUTA4,/P0.19,1,1,4.63184e-16,0.000463184,0.0042,0.0007
/OUTA4,/P0.20,1,1,4.50272e-16,0.000450272,0.005,0.0029
/OUTA4,/P0.21,1,1,4.57728e-16,0.000457728,0.0047,0.0007
/OUTA4,/P0.22,1,1,4.45119e-16,0.000445119,0.0086,0.0007
/OUTA4,/P0.23,1,1,4.52176e-16,0.000452176,0.0054,0.0006
/OUTA4,/P0.24,1,1,4.39878e-16,0.000439878,0.0062,0.0007
/OUTA4,/P0.25,1,1,4.46549e-16,0.000446549,0.0053,0.0006
/OUTA4,/P0.26,1,10,6.02981e-15,0.00602981,0.0049,0.003
/OUTA4,/P0.27,1,10,5.40893e-15,0.00540893,0.0119,0.0042
/OUTA4,/P0.28{slash}AIN4,1,1,6.34472e-16,0.000634472,0.0254,0.0007
/OUTA4,/P0.29{slash}AIN5,1,1,6.60214e-16,0.000660214,0.0438,0.0009
/OUTA4,/P0.30{slash}AIN6,1,1,6.46747e-16,0.000646747,0.051,0.0007
/OUTA4,/P0.31{slash}AIN7,1,1,6.73608e-16,0.000673608,0.0051,0.0012
/OUTA4,/P1.00,1,1,4.34566e-16,0.000434566,0.0071,0.0007
/OUTA4,/P1.01,1,1,4.51758e-16,0.000451758,0.005,0.002
/OUTA4,/P1.02,1,18,1.40974e-14,0.0140974,0.0086,0.011
/OUTA4,/P1.05,1,1,4.71163e-16,0.000471163,0.0075,0.001
/OUTA4,/P1.06,1,1,4.68859e-16,0.000468859,0.0052,0.0008
/OUTA4,/P1.08,1,7,1.88696e-15,0.00188696,0.0054,0.0023
/OUTA4,/P1.09,1,1,1.37698e-15,0.00137698,0.0045,0.0007
/OUTA4,/P1.10,1,1,5.93618e-16,0.000593618,0.0048,0.0008
/OUTA4,/P1.11,1,1,5.85302e-16,0.000585302,0.0074,0.0007
/OUTA4,/P1.12,1,1,5.97496e-16,0.000597496,0.0044,0.0005
/OUTA4,/P1.13,1,1,6.19937e-16,0.000619937,0.0036,0.0005
/OUTA4,/P1.14,1,1,6.09788e-16,0.000609788,0.0057,0.0011
/OUTA4,/P1.15,1,1,6.3331e-16,0.00063331,0.008,0.0006
/OUTA4,/RF,1,6,2.95301e-15,0.00295301,0.0086,0.0023
/OUTA4,/S0,1,10,1.17081e-14,0.0117081,0.0042,0.003
/OUTA4,/S1,1,13,6.12826e-15,0.00612826,0.0051,0.0042
/OUTA4,/S2,1,10,5.30679e-15,0.00530679,0.0056,0.0028
/OUTA4,/S3,1,11,2.9407e-15,0.0029407,0.0057,0.0042
/OUTA4,/SGND,1,42,1.55868e-14,0.0155868,0.0241,0.0291
/OUTA4,/SGND_ADC,1,4,1.33181e-15,0.00133181,0.0049,0.0012
/OUTA4,/SGND_BUF,1,5,1.12326e-15,0.00112326,0.0068,0.0027
/OUTA4,/SGND_O,1,8,1.24973e-15,0.00124973,0.0046,0.0026
/OUTA4,/SIG1,1,15,2.89817e-15,0.00289817,0.009,0.0046
/OUTA4,/SIG10,1,15,3.10625e-15,0.00310625,0.0058,0.0047
/OUTA4,/SIG11,1,15,3.95686e-15,0.00395686,0.0051,0.0038
/OUTA4,/SIG12,1,15,4.46825e-15,0.00446825,0.0043,0.0041
/OUTA4,/SIG13,1,15,2.06965e-15,0.00206965,0.0082,0.005
/OUTA4,/SIG14,1,15,2.44171e-15,0.00244171,0.0051,0.0041
/OUTA4,/SIG15,1,15,2.79526e-15,0.00279526,0.0068,0.0034
/OUTA4,/SIG16,1,15,2.95921e-15,0.00295921,0.0077,0.0037
/OUTA4,/SIG2,1,15,4.33041e-15,0.00433041,0.0076,0.0034
/OUTA4,/SIG3,1,15,8.58284e-15,0.00858284,0.0088,0.0034
/OUTA4,/SIG4,1,15,-6.53509e-14,-0.0653509,0.0094,0.0034
/OUTA4,/SIG5,1,15,2.76038e-15,0.00276038,0.0072,0.0034
/OUTA4,/SIG6,1,15,3.90722e-15,0.00390722,0.0045,0.003
/OUTA4,/SIG7,1,15,6.23348e-15,0.00623348,0.0075,0.0039
/OUTA4,/SIG8,1,15,9.1487e-15,0.0091487,0.0067,0.0034
/OUTA4,/SIG9,1,15,2.42983e-15,0.00242983,0.0074,0.0032
/OUTA4,/SWDCLK,1,1,1.19289e-15,0.00119289,0.0068,0.0007
/OUTA4,/SWDCLK_IN,1,4,2.62782e-15,0.00262782,0.0068,0.0019
/OUTA4,/SWDIO,1,1,1.16507e-15,0.00116507,0.0048,0.0007
/OUTA4,/SWDIO_IN,1,7,3.68653e-15,0.00368653,0.0047,0.0018
/OUTA4,/TP1,1,1,9.16038e-16,0.000916038,0.0056,0.0007
/OUTA4,/TP2,1,7,3.66931e-15,0.00366931,0.0046,0.0018
/OUTA4,/TP3,1,2,1.40668e-15,0.00140668,0.0052,0.0012
/OUTA4,/USB_DN,1,12,7.21753e-15,0.00721753,0.0051,0.0041
/OUTA4,/USB_DP,1,12,7.39522e-15,0.00739522,0.0036,0.0033
/OUTA4,/VBAT,1,25,1.41095e-15,0.00141095,0.0123,0.0163
/OUTA4,/VBUS,1,21,4.30959e-15,0.00430959,0.0055,0.0106
/OUTA4,/VREF,1,4,8.79797e-16,0.000879797,0.0038,0.0017
/OUTA4,/Vin,1,12,6.46247e-16,0.000646247,0.0091,0.0041
/OUTA4,/Vin_B,1,10,1.69482e-15,0.00169482,0.0078,0.003
/OUTA4,/Vout_1V8,1,135,2.98144e-14,0.0298144,0.1114,0.7543
/OUTA4,/Vout_3V3,1,1590,2.76966e-14,0.0276966,9.2838,90.1612
/OUTA4,/XC1,1,11,1.54347e-14,0.0154347,0.9207,0.0114
/OUTA4,/XC2,1,11,1.35876e-14,0.0135876,0.0056,0.0029
/OUTA4,/nRESET,1,8,1.85581e-15,0.00185581,0.0042,0.0032
/OUTA4,/nRESET_IN,1,22,4.36073e-15,0.00436073,0.0053,0.0125
/OUTA4,/out_5V,1,10,4.40936e-15,0.00440936,0.0052,0.0026
/OUTA4,GND,1,6014,8.72912e-14,0.0872912,38.6029,1851.34
/OUTA4,MUX_OUT,1,8,1.26178e-15,0.00126178,0.9156,0.0132
/OUTA4,N/C,1,10,1.22574e-15,0.00122574,0.0101,0.0089
/OUTA4,Net-(C44-Pad1),1,10,2.05411e-16,0.000205411,0.0074,0.0063
/OUTA4,Net-(C8102-Pad1),1,1,4.68894e-16,0.000468894,0.0069,0.0015
/OUTA4,Net-(C8112-Pad1),1,1,4.75617e-16,0.000475617,0.0045,0.0011
/OUTA4,Net-(C812-Pad1),1,1,3.53341e-16,0.000353341,0.0055,0.0006
/OUTA4,Net-(C8122-Pad1),1,1,4.99311e-16,0.000499311,0.005,0.0009
/OUTA4,Net-(C8132-Pad1),1,1,2.44898e-16,0.000244898,0.0077,0.0005
/OUTA4,Net-(C8142-Pad1),1,1,2.88932e-16,0.000288932,0.0073,0.0005
/OUTA4,Net-(C8152-Pad1),1,1,3.05741e-16,0.000305741,0.0088,0.0005
/OUTA4,Net-(C8162-Pad1),1,1,3.29847e-16,0.000329847,0.008,0.0005
/OUTA4,Net-(C822-Pad1),1,1,5.47068e-16,0.000547068,0.0085,0.0006
/OUTA4,Net-(C832-Pad1),1,1,7.97945e-16,0.000797945,0.0074,0.0015
/OUTA4,Net-(C842-Pad1),1,1,4.03724e-15,0.00403724,0.0086,0.0006
/OUTA4,Net-(C852-Pad1),1,1,2.92769e-16,0.000292769,0.0077,0.0006
/OUTA4,Net-(C862-Pad1),1,1,4.04249e-16,0.000404249,0.0075,0.0007
/OUTA4,Net-(C872-Pad1),1,1,8.04868e-16,0.000804868,0.0079,0.0014
/OUTA4,Net-(C882-Pad1),1,1,9.58165e-16,0.000958165,0.0083,0.0018
/OUTA4,Net-(C892-Pad1),1,1,2.60712e-16,0.000260712,0.0075,0.0008
/OUTA4,Net-(D101-B),1,2,6.94219e-16,0.000694219,0.0058,0.0072
/OUTA4,Net-(D101-G),1,2,7.86951e-16,0.000786951,0.007,0.0007
/OUTA4,Net-(D101-R),1,2,7.42937e-16,0.000742937,0.0081,0.0013
/OUTA4,Net-(JP111-A),1,6,1.12705e-15,0.00112705,0.0079,0.002
/OUTA4,Net-(U111-REF),1,9,1.01838e-15,0.00101838,0.0073,0.0029
/OUTA4,Net-(U121-ANT),1,2,1.67766e-15,0.00167766,0.0087,0.0037
/OUTA4,Net-(U31-SW),1,10,4.59904e-16,0.000459904,0.0076,0.0029
/OUTA4,Net-(U31-VOS),1,13,6.26989e-16,0.000626989,0.0074,0.0059
/OUTA4,Net-(U31-VSET),1,1,2.9046e-16,0.00029046,0.0084,0.0009
/OUTA4,Net-(U41-IN+),1,4,6.79131e-16,0.000679131,0.006,0.0017
/OUTA4,Net-(U41-IN-),1,5,8.90493e-16,0.000890493,0.0057,0.0029
/OUTA4,Net-(U93-D),1,10,3.42788e-16,0.000342788,0.0082,0.0036
/OUTA4,OBJ-1,1,3,7.7831e-16,0.00077831,0.0073,0.0013
/OUTA4,OBJ-2,1,1,2.89766e-16,0.000289766,0.0072,0.001
/OUTA4,OBJ-3,1,1,2.86451e-16,0.000286451,0.0048,0.001
/OUTA4,OBJ-4,1,12,4.02479e-15,0.00402479,0.0055,0.0047
/OUTA4,OBJ-5,1,8,5.07505e-16,0.000507505,0.008,0.0026
/OUTA4,unconnected-(H61-Pad6),1,3,1.28712e-15,0.00128712,0.008,0.0013
/OUTA4,unconnected-(H61-Pad7),1,3,1.14748e-15,0.00114748,0.0082,0.0017
/OUTA4,unconnected-(H61-Pad8),1,3,1.27079e-15,0.00127079,0.0042,0.0011
/OUTA4,unconnected-(J51-SBU1-PadA8),1,2,3.91323e-16,0.000391323,0.0041,0.0007
/OUTA4,unconnected-(J51-SBU2-PadB8),1,2,4.15494e-16,0.000415494,0.009,0.0014
/OUTA4,unconnected-(SW11-C-Pad1),1,2,3.00617e-16,0.000300617,0.0069,0.0011
/OUTA4,unconnected-(U121-DCC-PadB3),1,1,6.82418e-16,0.000682418,0.0045,0.001
/OUTA4,unconnected-(U121-DCCH-PadAB2),1,1,5.01367e-16,0.000501367,0.0078,0.0006
/OUTA4,unconnected-(U121-DEC2-PadA18),1,1,6.06692e-16,0.000606692,0.0082,0.0006
/OUTA5,/OUTA6,1,1,1.00347e-15,0.00100347,0.0082,0.0011
/OUTA5,/OUTA7,1,1,5.17992e-16,0.000517992,0.0046,0.0008
/OUTA5,/OUTA8,1,1,3.34438e-16,0.000334438,0.0045,0.0007
/OUTA5,/OUTA9,1,1,1.00347e-15,0.00100347,0.0083,0.0022
/OUTA5,/P0.00{slash}XL1,1,10,5.62475e-15,0.00562475,0.0047,0.0024
/OUTA5,/P0.01{slash}XL2,1,3,6.47379e-16,0.000647379,0.0073,0.0009
/OUTA5,/P0.02{slash}AIN0,1,1,1.03356e-16,0.000103356,0.0086,0.0009
/OUTA5,/P0.03{slash}AIN1,1,1,1.0376e-16,0.00010376,0.0041,0.0008
/OUTA5,/P0.04,1,11,2.40857e-15,0.00240857,0.0083,0.0031
/OUTA5,/P0.05,1,7,3.12017e-16,0.000312017,0.0074,0.0017
/OUTA5,/P0.06,1,1,2.19347e-16,0.000219347,0.0046,0.0009
/OUTA5,/P0.07,1,11,5.46453e-15,0.00546453,0.0101,0.0043
/OUTA5,/P0.08,1,1,1.08903e-16,0.000108903,0.0074,0.0008
/OUTA5,/P0.09{slash}NFC1,1,1,1.04622e-16,0.000104622,0.008,0.0006
/OUTA5,/P0.10{slash}NFC2,1,1,1.04094e-16,0.000104094,0.0083,0.0006
/OUTA5,/P0.11,1,1,1.09516e-16,0.000109516,0.0099,0.001
/OUTA5,/P0.12,1,1,1.10104e-16,0.000110104,0.0041,0.0012
/OUTA5,/P0.14,1,1,1.10574e-16,0.000110574,0.0041,0.0009
/OUTA5,/P0.16,1,1,1.10263e-16,0.000110263,0.005,0.0009
/OUTA5,/P0.19,1,1,1.09638e-16,0.000109638,0.0057,0.0007
/OUTA5,/P0.20,1,1,1.10068e-16,0.000110068,0.0073,0.0006
/OUTA5,/P0.21,1,1,1.09323e-16,0.000109323,0.0056,0.001
/OUTA5,/P0.22,1,1,1.09747e-16,0.000109747,0.008,0.0007
/OUTA5,/P0.23,1,1,1.09007e-16,0.000109007,0.0037,0.0008
/OUTA5,/P0.24,1,1,1.09426e-16,0.000109426,0.005,0.0009
/OUTA5,/P0.25,1,1,1.0869e-16,0.00010869,0.0072,0.0006
/OUTA5,/P0.26,1,10,2.33371e-15,0.00233371,0.0043,0.0025
/OUTA5,/P0.27,1,10,1.76634e-15,0.00176634,0.0057,0.0021
/OUTA5,/P0.28{slash}AIN4,1,1,1.04022e-16,0.000104022,0.0056,0.0006
/OUTA5,/P0.29{slash}AIN5,1,1,1.03614e-16,0.000103614,0.013,0.0009
/OUTA5,/P0.30{slash}AIN6,1,1,1.04282e-16,0.000104282,0.0071,0.0005
/OUTA5,/P0.31{slash}AIN7,1,1,1.03869e-16,0.000103869,0.0044,0.0007
/OUTA5,/P1.00,1,1,1.09103e-16,0.000109103,0.0138,0.0009
/OUTA5,/P1.01,1,1,1.07371e-16,0.000107371,0.0082,0.0006
/OUTA5,/P1.02,1,18,6.53473e-15,0.00653473,0.0082,0.0129
/OUTA5,/P1.05,1,1,1.06267e-16,0.000106267,0.0076,0.0007
/OUTA5,/P1.06,1,1,1.05694e-16,0.000105694,0.0044,0.0008
/OUTA5,/P1.08,1,7,3.85074e-16,0.000385074,0.0076,0.0026
/OUTA5,/P1.09,1,1,2.86943e-16,0.000286943,0.0075,0.0007
/OUTA5,/P1.10,1,1,1.02313e-16,0.000102313,0.004,0.0005
/OUTA5,/P1.11,1,1,1.02965e-16,0.000102965,0.0072,0.0006
/OUTA5,/P1.12,1,1,1.03231e-16,0.000103231,0.0053,0.0009
/OUTA5,/P1.13,1,1,1.02837e-16,0.000102837,0.0036,0.0008
/OUTA5,/P1.14,1,1,1.03496e-16,0.000103496,0.0039,0.0006
/OUTA5,/P1.15,1,1,1.03098e-16,0.000103098,0.0071,0.0005
/OUTA5,/RF,1,6,7.21538e-16,0.000721538,0.005,0.0029
/OUTA5,/S0,1,10,4.46397e-15,0.00446397,0.0065,0.0023
/OUTA5,/S1,1,13,4.25851e-15,0.00425851,0.0052,0.0036
/OUTA5,/S2,1,10,4.27645e-15,0.00427645,0.0047,0.003
/OUTA5,/S3,1,11,1.6382e-15,0.0016382,0.0071,0.0034
/OUTA5,/SGND,1,42,1.19565e-14,0.0119565,0.0069,0.0239
/OUTA5,/SGND_ADC,1,4,1.31537e-15,0.00131537,0.0082,0.0017
/OUTA5,/SGND_BUF,1,5,1.33223e-15,0.00133223,0.0072,0.0015
/OUTA5,/SGND_O,1,8,2.60608e-15,0.00260608,0.0048,0.0039
/OUTA5,/SIG1,1,15,8.57612e-15,0.00857612,0.0084,0.0048
/OUTA5,/SIG10,1,15,6.43774e-15,0.00643774,0.0045,0.0041
/OUTA5,/SIG11,1,15,4.00677e-15,0.00400677,0.0066,0.0041
/OUTA5,/SIG12,1,15,2.81275e-15,0.00281275,0.0054,0.0042
/OUTA5,/SIG13,1,15,4.46834e-15,0.00446834,0.01,0.0039
/OUTA5,/SIG14,1,15,4.00748e-15,0.00400748,0.0057,0.0039
/OUTA5,/SIG15,1,15,3.15579e-15,0.00315579,0.0101,0.008
/OUTA5,/SIG16,1,15,2.46532e-15,0.00246532,0.0092,0.004
/OUTA5,/SIG2,1,15,6.22776e-15,0.00622776,0.0043,0.0039
/OUTA5,/SIG3,1,15,3.95518e-15,0.00395518,0.0056,0.0033
/OUTA5,/SIG4,1,15,2.79459e-15,0.00279459,0.0057,0.0032
/OUTA5,/SIG5,1,15,-6.23745e-14,-0.0623745,0.0092,0.0029
/OUTA5,/SIG6,1,15,9.14375e-15,0.00914375,0.0091,0.0035
/OUTA5,/SIG7,1,15,4.46654e-15,0.00446654,0.0082,0.003
/OUTA5,/SIG8,1,15,2.95871e-15,0.00295871,0.0049,0.0035
/OUTA5,/SIG9,1,15,9.14868e-15,0.00914868,0.0094,0.0054
/OUTA5,/SWDCLK,1,1,3.34062e-16,0.000334062,0.0091,0.0012
/OUTA5,/SWDCLK_IN,1,4,1.06098e-15,0.00106098,0.0051,0.0022
/OUTA5,/SWDIO,1,1,3.30108e-16,0.000330108,0.0091,0.0009
/OUTA5,/SWDIO_IN,1,7,1.49721e-15,0.00149721,0.0105,0.0018
/OUTA5,/TP1,1,1,3.5732e-16,0.00035732,0.0094,0.0008
/OUTA5,/TP2,1,7,1.14488e-15,0.00114488,0.005,0.0016
/OUTA5,/TP3,1,2,5.52104e-16,0.000552104,0.0046,0.0014
/OUTA5,/USB_DN,1,12,3.11062e-15,0.00311062,0.0048,0.0056
/OUTA5,/USB_DP,1,12,3.24996e-15,0.00324996,0.0076,0.004
/OUTA5,/VBAT,1,25,8.24369e-15,0.00824369,0.0102,0.0138
/OUTA5,/VBUS,1,21,2.87445e-15,0.00287445,0.0061,0.0074
/OUTA5,/VREF,1,4,8.13433e-16,0.000813433,0.0052,0.0012
/OUTA5,/Vin,1,12,4.25335e-15,0.00425335,0.0093,0.0032
/OUTA5,/Vin_B,1,10,1.09845e-14,0.0109845,0.0057,0.0023
/OUTA5,/Vout_1V8,1,135,1.80857e-14,0.0180857,0.0214,0.7338
/OUTA5,/Vout_3V3,1,1590,-3.70562e-13,-0.370562,8.7188,101.751
/OUTA5,/XC1,1,11,5.76622e-15,0.00576622,1.0035,0.0121
/OUTA5,/XC2,1,11,5.12737e-15,0.00512737,0.0066,0.0082
/OUTA5,/nRESET,1,8,5.2779e-16,0.00052779,0.009,0.0071
/OUTA5,/nRESET_IN,1,22,1.72555e-15,0.00172555,0.0086,0.0183
/OUTA5,/out_5V,1,10,3.40744e-15,0.00340744,0.0076,0.0039
/OUTA5,GND,1,6014,3.20775e-14,0.0320775,46.1896,1809.41
/OUTA5,MUX_OUT,1,8,1.28649e-15,0.00128649,0.7483,0.0118
/OUTA5,N/C,1,10,7.46535e-15,0.00746535,0.007,0.0079
/OUTA5,Net-(C44-Pad1),1,10,5.09015e-16,0.000509015,0.005,0.006
/OUTA5,Net-(C8102-Pad1),1,1,1.07882e-15,0.00107882,0.0052,0.0018
/OUTA5,Net-(C8112-Pad1),1,1,4.19187e-16,0.000419187,0.0036,0.0007
/OUTA5,Net-(C812-Pad1),1,1,9.1619e-16,0.00091619,0.0028,0.0005
/OUTA5,Net-(C8122-Pad1),1,1,3.40736e-16,0.000340736,0.0049,0.0005
/OUTA5,Net-(C8132-Pad1),1,1,5.14391e-16,0.000514391,0.0061,0.0019
/OUTA5,Net-(C8142-Pad1),1,1,4.40526e-16,0.000440526,0.0041,0.0005
/OUTA5,Net-(C8152-Pad1),1,1,3.73347e-16,0.000373347,0.0065,0.0006
/OUTA5,Net-(C8162-Pad1),1,1,2.9216e-16,0.00029216,0.0044,0.0005
/OUTA5,Net-(C822-Pad1),1,1,6.22061e-16,0.000622061,0.0036,0.0005
/OUTA5,Net-(C832-Pad1),1,1,4.94382e-16,0.000494382,0.0034,0.0005
/OUTA5,Net-(C842-Pad1),1,1,3.40245e-16,0.000340245,0.0046,0.0013
/OUTA5,Net-(C852-Pad1),1,1,4.03724e-15,0.00403724,0.004,0.0006
/OUTA5,Net-(C862-Pad1),1,1,1.32247e-15,0.00132247,0.0046,0.0005
/OUTA5,Net-(C872-Pad1),1,1,4.55403e-16,0.000455403,0.0039,0.0005
/OUTA5,Net-(C882-Pad1),1,1,3.61439e-16,0.000361439,0.0042,0.0007
/OUTA5,Net-(C892-Pad1),1,1,9.59222e-16,0.000959222,0.003,0.0007
/OUTA5,Net-(D101-B),1,2,4.06185e-16,0.000406185,0.0034,0.0012
/OUTA5,Net-(D101-G),1,2,4.4088e-16,0.00044088,0.0044,0.0033
/OUTA5,Net-(D101-R),1,2,4.22081e-16,0.000422081,0.0043,0.0013
/OUTA5,Net-(JP111-A),1,6,9.93556e-16,0.000993556,0.0038,0.002
/OUTA5,Net-(U111-REF),1,9,9.78045e-16,0.000978045,0.0044,0.0029
/OUTA5,Net-(U121-ANT),1,2,3.67444e-16,0.000367444,0.0046,0.0009
/OUTA5,Net-(U31-SW),1,10,2.15093e-15,0.00215093,0.0046,0.003
/OUTA5,Net-(U31-VOS),1,13,2.7921e-15,0.0027921,0.0074,0.0061
/OUTA5,Net-(U31-VSET),1,1,1.46931e-15,0.00146931,0.0054,0.0008
/OUTA5,Net-(U41-IN+),1,4,1.70055e-15,0.00170055,0.0076,0.002
/OUTA5,Net-(U41-IN-),1,5,2.24084e-15,0.00224084,0.0073,0.0016
/OUTA5,Net-(U93-D),1,10,4.10077e-16,0.000410077,0.0043,0.0048
/OUTA5,OBJ-1,1,3,6.90837e-16,0.000690837,0.0047,0.0014
/OUTA5,OBJ-2,1,1,2.63442e-16,0.000263442,0.0037,0.0007
/OUTA5,OBJ-3,1,1,2.62944e-16,0.000262944,0.0049,0.0008
/OUTA5,OBJ-4,1,12,4.41236e-15,0.00441236,0.0046,0.0039
/OUTA5,OBJ-5,1,8,2.53244e-15,0.00253244,0.0048,0.0022
/OUTA5,unconnected-(H61-Pad6),1,3,6.39339e-16,0.000639339,0.0049,0.0011
/OUTA5,unconnected-(H61-Pad7),1,3,6.6226e-16,0.00066226,0.0073,0.0013
/OUTA5,unconnected-(H61-Pad8),1,3,6.32534e-16,0.000632534,0.0032,0.0009
/OUTA5,unconnected-(J51-SBU1-PadA8),1,2,3.19626e-16,0.000319626,0.0062,0.0012
/OUTA5,unconnected-(J51-SBU2-PadB8),1,2,3.08775e-16,0.000308775,0.0043,0.0011
/OUTA5,unconnected-(SW11-C-Pad1),1,2,1.74666e-15,0.00174666,0.0036,0.0011
/OUTA5,unconnected-(U121-DCC-PadB3),1,1,1.05055e-16,0.000105055,0.0048,0.0009
/OUTA5,unconnected-(U121-DCCH-PadAB2),1,1,1.11339e-16,0.000111339,0.0057,0.0008
/OUTA5,unconnected-(U121-DEC2-PadA18),1,1,1.02576e-16,0.000102576,0.0056,0.0007
/OUTA6,/OUTA7,1,1,1.06994e-15,0.00106994,0.0044,0.0006
